label,text,cleaned_text
0.0,@name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name Wer ist eigentlich @name? Und warum blockiert mich der Vollpfosten? Weil sein Teil fehlt ergibt die Unterhaltung auch keinen Sinn.,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Wer ist eigentlich @USER? Und warum blockiert mich der Vollpfosten? Weil sein Teil fehlt ergibt die Unterhaltung auch keinen Sinn.
0.0,"RT @name: #Oma, 73 Jahre alt, #Nürnberg
Mehr muss ich dazu nicht mehr sagen.
Wen das kalt lässt, der ist innerlich tot. http://","RT @USER: #Oma, 73 Jahre alt, #Nürnberg Mehr muss ich dazu nicht mehr sagen. Wen das kalt lässt, der ist innerlich tot. URL"
0.0,"RT @name: Diese Begegnung eines ""Studenten"" aus Kamerun mit einer Rentnerin, sollte die @name senden: Als Weckruf!
http:// #Nürnberg http://","RT @USER: Diese Begegnung eines ""Studenten"" aus Kamerun mit einer Rentnerin, sollte die @USER senden: Als Weckruf! URL #Nürnberg URL"
0.0,@name Danke schön 😘 liebe Julia!🌺🍷,@USER Danke schön 😘 liebe Julia!🌺🍷
0.0,Die derbsten Memes über Identitäre produzieren wir noch immer selbst. Aber in internen Chatgruppen. Zum Glück.,Die derbsten Memes über Identitäre produzieren wir noch immer selbst. Aber in internen Chatgruppen. Zum Glück.
0.0,@name @name @name @name @name Alles gut 👍 Ich verstehe es. Ich habe auch Probleme alles zu beantworten. Ich schaffe es seit Wochen schon nicht mehr!,@USER @USER @USER @USER @USER Alles gut 👍 Ich verstehe es. Ich habe auch Probleme alles zu beantworten. Ich schaffe es seit Wochen schon nicht mehr!
0.0,"@Ungebeten1 @Ofenschlampe Söhne unmündiger Mütter  , eine Ehefrau von mehreren die geprügelt wird wenn sie ihr Recht fordert und nicht mehr als eine Gebärmaschine ist , deren.Söhne sind Hur....ne !!","@USER @USER Söhne unmündiger Mütter , eine Ehefrau von mehreren die geprügelt wird wenn sie ihr Recht fordert und nicht mehr als eine Gebärmaschine ist , deren.Söhne sind Hur....ne !!"
0.0,@name Wo leben Sie?,@USER Wo leben Sie?
0.0,"RT @name: #Schwerin: Drei dunkelhäutige Jugendliche halten einen 14-jährigen Jungen auf seinem Heimweg fest, entreißen ihm seinen Rucksack - einer schlägt mit der Faust auf ihn ein und verletzt ihn
http://","RT @USER: #Schwerin: Drei dunkelhäutige Jugendliche halten einen 14-jährigen Jungen auf seinem Heimweg fest, entreißen ihm seinen Rucksack - einer schlägt mit der Faust auf ihn ein und verletzt ihn URL"
0.0,Berlin ist stolz darauf eine Stadt zu sein in der nicht abgeschoben wird Ausgerechnet der Freund von #AnisAmri der zuviel wußte den schob Berlin in einer RuckZuck Aktion ab und zwar ohne ihne auch nur Vernommen zu haben Ein Schelm wer böses dabei denkt http://,Berlin ist stolz darauf eine Stadt zu sein in der nicht abgeschoben wird Ausgerechnet der Freund von #AnisAmri der zuviel wußte den schob Berlin in einer RuckZuck Aktion ab und zwar ohne ihne auch nur Vernommen zu haben Ein Schelm wer böses dabei denkt URL
0.0,RT @name: @name @name @name Ich nenne die #Geschlechtsneutral frage mich aber wie sie ohne eigenes Geschlecht sich entleeren und sich befriedigen wenn nichts außer Fantasie da ist.,RT @USER: @USER @USER @USER Ich nenne die #Geschlechtsneutral frage mich aber wie sie ohne eigenes Geschlecht sich entleeren und sich befriedigen wenn nichts außer Fantasie da ist.
0.0,@name Hoffentlich!!!,@USER Hoffentlich!!!
0.0,"RT @name: Das einzige, was gegen solche Narren🤪wie #Riemann hilft: Sehen Sie sich deren Filme😡 nicht mehr an, lassen Sie die Flimmerkiste📺aus. Negativ in Erscheinung trat #KatjaRiemann übrigens schon als #VolkerBeck-Unterstützerin (http:// #Beck http://","RT @USER: Das einzige, was gegen solche Narren🤪wie #Riemann hilft: Sehen Sie sich deren Filme😡 nicht mehr an, lassen Sie die Flimmerkiste📺aus. Negativ in Erscheinung trat #KatjaRiemann übrigens schon als #VolkerBeck-Unterstützerin ( URL #Beck URL"
0.0,@name Es war nicht unfreundlich gemeint! Sorry 😘,@USER Es war nicht unfreundlich gemeint! Sorry 😘
0.0,"RT @name: 'Es war Siggi, der Falsche... ...der sich schneller häutet, als eine Schlange in der arabischen Wüste.' 😂 Der Tag ist gerettet!
http://","RT @USER: 'Es war Siggi, der Falsche... ...der sich schneller häutet, als eine Schlange in der arabischen Wüste.' 😂 Der Tag ist gerettet! URL"
0.0,"RT @name: Wenn ich deutscher Journalist wäre, früge ich die Bahn: Wieviele Bahnen weltweit kennen Sie, die auf Hochgeschwindigkeits-Strecken oberhalb der 200 immer noch eine Schotter-Unterlage haben, deren Bestandteile bei Schnee und Eis zu zusammengepappten Flugobjekten werden können?","RT @USER: Wenn ich deutscher Journalist wäre, früge ich die Bahn: Wieviele Bahnen weltweit kennen Sie, die auf Hochgeschwindigkeits-Strecken oberhalb der 200 immer noch eine Schotter-Unterlage haben, deren Bestandteile bei Schnee und Eis zu zusammengepappten Flugobjekten werden können?"
0.0,"Da weiß man doch gleich, was man auf die Trauertweets unserer Kanzlerin und Minister nach Terroranschlägen geben kann, Herr @name. http://","Da weiß man doch gleich, was man auf die Trauertweets unserer Kanzlerin und Minister nach Terroranschlägen geben kann, Herr @USER. URL"
0.0,@name Ich habe auf Twitter noch nie nach Begründungen verlangt.,@USER Ich habe auf Twitter noch nie nach Begründungen verlangt.
0.0,RT @name: @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name Kommt mit der Familie per Flugzeug nach !,RT @USER: @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Kommt mit der Familie per Flugzeug nach !
0.0,"Das müsst ihr euch anhören, diese Frau sagt die Wahrheit über die Angst von Frauen vor Migranten !

#FrauenSchützen

Das ist Super! #AfDMeineWahl

Anschauen - Hammer!

Bitte teilen - Unbedingt! #AfD #Illner #Frauentausch #Köln

http://","Das müsst ihr euch anhören, diese Frau sagt die Wahrheit über die Angst von Frauen vor Migranten ! #FrauenSchützen Das ist Super! #AfDMeineWahl Anschauen - Hammer! Bitte teilen - Unbedingt! #AfD #Illner #Frauentausch #Köln URL"
0.0,@name GUTE WAHL ENTSCHEIDUNG!,@USER GUTE WAHL ENTSCHEIDUNG!
0.0,"Aus Schaden wird man klug - außer in Deutschland, da muss es offenbar erst der Totalschaden sein. Dänemark 🇩🇰 gibt Integration als Ziel auf, illegale Einwanderer sollen nur noch abgeschoben werden. #dd2502 https://t.co/fPoX63OeqB","Aus Schaden wird man klug - außer in Deutschland, da muss es offenbar erst der Totalschaden sein. Dänemark 🇩🇰 gibt Integration als Ziel auf, illegale Einwanderer sollen nur noch abgeschoben werden. #dd2502 URL"
0.0,@Ungebeten1 Hmh... eigentlich is es mir wurschd was die machen! Im Endeffekt ist dieses ganze Schwulen/Queer/Trans/Tschäääänder Gedöns unendlich laaangweilig! Es nervt total! Ich als Hetero schrei auch  nicht die ganze Zeit rum dass ich auf Pussys und Titten steh!,@USER Hmh... eigentlich is es mir wurschd was die machen! Im Endeffekt ist dieses ganze Schwulen/Queer/Trans/Tschäääänder Gedöns unendlich laaangweilig! Es nervt total! Ich als Hetero schrei auch nicht die ganze Zeit rum dass ich auf Pussys und Titten steh!
0.0,"RT @name: Die Rechtsordnung einer Zivilisation ist nicht darauf ausgelegt und deshalb nicht fähig, mit Barbaren fertigzuwerden. Wir müssen also entweder unsere Rechtsordnung barbarisieren – zu Körper- / Todesstrafe zurückkehren – oder uns mit festen Grenzen von den Barbaren segregieren.","RT @USER: Die Rechtsordnung einer Zivilisation ist nicht darauf ausgelegt und deshalb nicht fähig, mit Barbaren fertigzuwerden. Wir müssen also entweder unsere Rechtsordnung barbarisieren – zu Körper- / Todesstrafe zurückkehren – oder uns mit festen Grenzen von den Barbaren segregieren."
0.0,"@name Vollkommen RICHTIG erkannt, wie BUSH einst nach NINE/ELEVEN, was kein NATO BÜNDNISFALL wie gewertet, sondern TERRORANSCHLAG von 12 ARABERN, SCHRÖDER & Deutschland in den AFG ANGRIFFSKRIEG rissen, 13 Jahre dauerte und NULL ERREICHT nur TOTE Soldaten/Zivilisten/ZERSTÖRUNG, KOSTEN!","@USER Vollkommen RICHTIG erkannt, wie BUSH einst nach NINE/ELEVEN, was kein NATO BÜNDNISFALL wie gewertet, sondern TERRORANSCHLAG von 12 ARABERN, SCHRÖDER & Deutschland in den AFG ANGRIFFSKRIEG rissen, 13 Jahre dauerte und NULL ERREICHT nur TOTE Soldaten/Zivilisten/ZERSTÖRUNG, KOSTEN!"
0.0,"@name Wir wollen auch nicht vergessen, dass der polnische Präsident vor dem Sarg seines Bürgers kniet, obwohl dieser Präsident NICHTS mit diesem Anschlag zu tun hat.","@USER Wir wollen auch nicht vergessen, dass der polnische Präsident vor dem Sarg seines Bürgers kniet, obwohl dieser Präsident NICHTS mit diesem Anschlag zu tun hat."
0.0,@name hoch die hand hoch die hand fürs deutsche vaterland,@USER hoch die hand hoch die hand fürs deutsche vaterland
0.0,"RT @name: Gute Nachrichten aus #Niedersachsen
Gespräche mit Islamverbänden wie #Ditib sollen weitergehen.
#Erdogan klatscht sicher schon erfreut die Hände.
#bunt
http://",RT @USER: Gute Nachrichten aus #Niedersachsen Gespräche mit Islamverbänden wie #Ditib sollen weitergehen. #Erdogan klatscht sicher schon erfreut die Hände. #bunt URL
0.0,"""Ich nehme euch Feministen den Antirassismus nicht ab. Ich mag Fleischhauer und den Spiegel nicht sonderlich, finde gerade diesen Artikel aber äußerst treffend. Nur hat den Stein nicht Mekonnen Mesghena ins rollen gebracht sondern Kristina Schröder mitte Dezember mit ihrer Simultanübersetzung von Kinderbüchern und ihrem Sächlichen Gott. Das war für euch der Startschuß laut plärrend und geifernd, unter dem Deckmantel Antirassismus und Kindeswohl, auf das Trittbrett aufzuspringen für eine leistungslose Gleichstellung der Frau, um die Ziele des Feminismus und Genderismus zusammenfassend zu umschreiben. Ich glaube euch kein Wort und bin gespannt, ob Frau Schröder diese Geister wieder loswird.""","""Ich nehme euch Feministen den Antirassismus nicht ab. Ich mag Fleischhauer und den Spiegel nicht sonderlich, finde gerade diesen Artikel aber äußerst treffend. Nur hat den Stein nicht Mekonnen Mesghena ins rollen gebracht sondern Kristina Schröder mitte Dezember mit ihrer Simultanübersetzung von Kinderbüchern und ihrem Sächlichen Gott. Das war für euch der Startschuß laut plärrend und geifernd, unter dem Deckmantel Antirassismus und Kindeswohl, auf das Trittbrett aufzuspringen für eine leistungslose Gleichstellung der Frau, um die Ziele des Feminismus und Genderismus zusammenfassend zu umschreiben. Ich glaube euch kein Wort und bin gespannt, ob Frau Schröder diese Geister wieder loswird."""
0.0,@name @name Noch so ein Optimist. 2021👈😅😅😅😅😅,@USER @USER Noch so ein Optimist. 2021👈😅😅😅😅😅
0.0,"RT @name: Die Frau kann nichts mehr anderes denken als
#Flüchtlinge
#Flüchtlinge
#Flüchtlinge
#Flüchtlinge
#Flüchtlinge
....
Man könnte meinen #Merkel ist hochgradig gestört, innerhalb der #CDU fällt es nur nicht besonders auf 👎 http://","RT @USER: Die Frau kann nichts mehr anderes denken als #Flüchtlinge #Flüchtlinge #Flüchtlinge #Flüchtlinge #Flüchtlinge .... Man könnte meinen #Merkel ist hochgradig gestört, innerhalb der #CDU fällt es nur nicht besonders auf 👎 URL"
0.0,"RT @name: @name Die Kardassianer haben schon immer kluge Köpfe gehabt!

Live long and prosper!",RT @USER: @USER Die Kardassianer haben schon immer kluge Köpfe gehabt! Live long and prosper!
0.0,RT @name: @name @name Er wird seinem Gedankengang aber keine Konsequenzen folgen lassen.,RT @USER: @USER @USER Er wird seinem Gedankengang aber keine Konsequenzen folgen lassen.
0.0,Der Sohn geht wohl im Paulanergarten zur Schule http://,Der Sohn geht wohl im Paulanergarten zur Schule URL
0.0,"RT @name: Wer erklärt @news , dass es für einen Journalisten viel wahrscheinlicher ist, in seiner Badewanne zu ertrinken, als das er in Ausübung seines Berufes getötet wird?

#EigeneMedizinSchmecken

#Weltraumaffen http://","RT @USER: Wer erklärt @USER , dass es für einen Journalisten viel wahrscheinlicher ist, in seiner Badewanne zu ertrinken, als das er in Ausübung seines Berufes getötet wird? #EigeneMedizinSchmecken #Weltraumaffen URL"
0.0,RT @name: Israel: Regierung will Todesstrafe für Terroristen einführen http://,RT @USER: Israel: Regierung will Todesstrafe für Terroristen einführen URL
0.0,@name Mein Beileid,@USER Mein Beileid
0.0,na geht doch Blau Bergauf👍👍👍  Frage mich nur welche doofen grün wählen??🤔  bestimmt der Bleistift angesetzt um das zu bewerkstelligen😡 https://t.co/OqH7fxCopV,na geht doch Blau Bergauf👍👍👍 Frage mich nur welche doofen grün wählen??🤔 bestimmt der Bleistift angesetzt um das zu bewerkstelligen😡 URL
1.0,@name @name Jetzt sollte man  direkt auf ihre Fresse faules Eier klatschen!,@USER @USER Jetzt sollte man direkt auf ihre Fresse faules Eier klatschen!
0.0,RT @name: Libanon: Angestellte britischer Botschaft erdrosselt http://,RT @USER: Libanon: Angestellte britischer Botschaft erdrosselt URL
0.0,@name Nicht!,@USER Nicht!
0.0,"@realJohr Wenn man die Zukunft im Gestern wähnt, macht das doch Sinn?    Nein, auch dann nicht.","@USER Wenn man die Zukunft im Gestern wähnt, macht das doch Sinn? Nein, auch dann nicht."
0.0,"RT @name: @name @name Zentralrat der Juden warnt vor Antisemitismus in den Moscheen!

Aber nicht in Istanbul oder Kairo, sondern hier in unserem Deutschland!

Judenhetze mitten unter uns!

Direkt und indirekt finanziert von deutschen Steuergeldern (Zuschüsse, Asyl, Hartz4..)

.
http://","RT @USER: @USER @USER Zentralrat der Juden warnt vor Antisemitismus in den Moscheen! Aber nicht in Istanbul oder Kairo, sondern hier in unserem Deutschland! Judenhetze mitten unter uns! Direkt und indirekt finanziert von deutschen Steuergeldern (Zuschüsse, Asyl, Hartz4..) . URL"
2.0,@name hahahahh was für ein hurnsohn was familie er is sonderschüler dumm wie scheiße kann nich reden hat eine hure geschwängert seine sohn sieht jede tag neue papa er spielt in zimmer auf kinderteppich und hört wie seine mama genommen wird von albaner und kurden hahahahaaa,@USER hahahahh was für ein hurnsohn was familie er is sonderschüler dumm wie scheiße kann nich reden hat eine hure geschwängert seine sohn sieht jede tag neue papa er spielt in zimmer auf kinderteppich und hört wie seine mama genommen wird von albaner und kurden hahahahaaa
1.0,SPD Hamburg präsentiert sich #nohatespeech #AfD  'Abschaum'  'Schmierlappen'  'Rassisten'  https://t.co/XRZwjy3PGY https://t.co/x7c4WS6mmP,SPD Hamburg präsentiert sich #nohatespeech #AfD 'Abschaum' 'Schmierlappen' 'Rassisten' URL URL
0.0,Die österreichische Regierung wird von Deutschland aus abgesetzt – Woran erinnert das? https://t.co/JxXv8jDPNp,Die österreichische Regierung wird von Deutschland aus abgesetzt – Woran erinnert das? URL
0.0,"@name Addieren wir die Stunden, die sich unsere Polizisten mit MERKELS SELFIE Freunden herumschlagen müssen, in Arbeitsstunden um am Flughafen BER, wäre der nächste Woche fertig und bereit Asylanten, Migranten mit Großraum Flugzeugen von Antonov, PUTIN wird sie ausleihen, auszufliegen!","@USER Addieren wir die Stunden, die sich unsere Polizisten mit MERKELS SELFIE Freunden herumschlagen müssen, in Arbeitsstunden um am Flughafen BER, wäre der nächste Woche fertig und bereit Asylanten, Migranten mit Großraum Flugzeugen von Antonov, PUTIN wird sie ausleihen, auszufliegen!"
0.0,"""Und dann das noch: Auf Nachfrage werden keine Belege und keine Literatur geliefert, nein denn das „macht ja Arbeit“. Stattdessen soll man dann auf Häppchen verwiesen, die gnädiger- und „ausschnitteweise“ in den Blog gestreut werden, den man dann einfach „regelmäßig“ lesen soll. Mit Hinweis auf die Blogroll wird dann das Gespräch beendet. EOD, wie die stolze twitter-feministin zu sagen pflegt. Friss oder stirb, du Arsch! Wir sind eine Bewegung. Wir müssen gar nichts. Süß.""","""Und dann das noch: Auf Nachfrage werden keine Belege und keine Literatur geliefert, nein denn das „macht ja Arbeit“. Stattdessen soll man dann auf Häppchen verwiesen, die gnädiger- und „ausschnitteweise“ in den Blog gestreut werden, den man dann einfach „regelmäßig“ lesen soll. Mit Hinweis auf die Blogroll wird dann das Gespräch beendet. EOD, wie die stolze twitter-feministin zu sagen pflegt. Friss oder stirb, du Arsch! Wir sind eine Bewegung. Wir müssen gar nichts. Süß."""
0.0,"RT @name: Über das #NetzDG muss sich keiner Illusionen machen: Hier geht es nicht um das Eindämmen von Beleidigungen, Verleumdungen etc. Ziel ist es, kritische Stimmen zum Schweigen zu bringen, deren Debatten-Einwürfe und Hinweise nicht justiziabel, aber sehr unangenehm für einige sind.","RT @USER: Über das #NetzDG muss sich keiner Illusionen machen: Hier geht es nicht um das Eindämmen von Beleidigungen, Verleumdungen etc. Ziel ist es, kritische Stimmen zum Schweigen zu bringen, deren Debatten-Einwürfe und Hinweise nicht justiziabel, aber sehr unangenehm für einige sind."
0.0,"@news Glaube die osteuropäischen Länder sind intelligent genug auf die liberalen, westlichen, bunten Modelle zu scheißen.","@USER Glaube die osteuropäischen Länder sind intelligent genug auf die liberalen, westlichen, bunten Modelle zu scheißen."
0.0,"RT @name: Ja, man kann zwischen willkommenen KriegsFlüchtlingen, illegalen WirtschaftsMigranten u integrationsunwilliger 3. Generation unterscheiden.","RT @USER: Ja, man kann zwischen willkommenen KriegsFlüchtlingen, illegalen WirtschaftsMigranten u integrationsunwilliger 3. Generation unterscheiden."
0.0,"Einstweilige Verfügung bedeutet lediglich, dass die Behauptung nicht mehr verbreitet werden darf und nicht, dass es sich dabei um falsche Behauptungen handelt. http://","Einstweilige Verfügung bedeutet lediglich, dass die Behauptung nicht mehr verbreitet werden darf und nicht, dass es sich dabei um falsche Behauptungen handelt. URL"
0.0,"Der neue Werbespot von #Edeka zeigt zu viele weiße Menschen!  Man sollte noch eine Sequenz mit einem Moslem einarbeiten, der seine Tochter auspeitscht oder zwangsverheiratet.  #Diversity!  #Muttertag https://t.co/LrWZHQhzOX","Der neue Werbespot von #Edeka zeigt zu viele weiße Menschen! Man sollte noch eine Sequenz mit einem Moslem einarbeiten, der seine Tochter auspeitscht oder zwangsverheiratet. #Diversity! #Muttertag URL"
0.0,@name Schade das die BRD zu den Dummen gehört.,@USER Schade das die BRD zu den Dummen gehört.
0.0,"""Psychosenweib, was macht das Fernstudium? Wirst Du noch vor Renteneintritt fertig damit? Oder hat der Steuerzahler umsonst investiert? By the way: Warum hast Du eigentlich nichts technisch-naturwiss. studiert als Kerlweib, das sich per Eigendefinition ja so ungeheuer technikaffin und vor allen Dingen von """"Geschlechterkorsetts"""" befreit darstellt? Statt dessen die üblichen weichen Frauenlaberfächer (""""Bildung""""....und das der Fernuni...da fällt eher Weihnachten und Ostern auf einen Tag, als das du damit nen Job kriegst). Wie kommts? Nicht genug logisch denkende Grütze im Kopp? Da greift doch nicht etwa ausgerechnet bei Dir das Geschlechterkorsett der Frau, die mehr im Laberfachwesen zu Hause ist?""","""Psychosenweib, was macht das Fernstudium? Wirst Du noch vor Renteneintritt fertig damit? Oder hat der Steuerzahler umsonst investiert? By the way: Warum hast Du eigentlich nichts technisch-naturwiss. studiert als Kerlweib, das sich per Eigendefinition ja so ungeheuer technikaffin und vor allen Dingen von """"Geschlechterkorsetts"""" befreit darstellt? Statt dessen die üblichen weichen Frauenlaberfächer (""""Bildung""""....und das der Fernuni...da fällt eher Weihnachten und Ostern auf einen Tag, als das du damit nen Job kriegst). Wie kommts? Nicht genug logisch denkende Grütze im Kopp? Da greift doch nicht etwa ausgerechnet bei Dir das Geschlechterkorsett der Frau, die mehr im Laberfachwesen zu Hause ist?"""
0.0,"Ich selbst bin auch in 1000 Chats und Servern, in die ich selten reinschaue. Einfach keine Zeit dazu. Wenn die genannten nur passiv in der Gruppe waren und von den dortigen Aktivitäten nichts wussten und sie nicht billigten würde sie das in meinen Augen je nachdem entlasten.","Ich selbst bin auch in 1000 Chats und Servern, in die ich selten reinschaue. Einfach keine Zeit dazu. Wenn die genannten nur passiv in der Gruppe waren und von den dortigen Aktivitäten nichts wussten und sie nicht billigten würde sie das in meinen Augen je nachdem entlasten."
0.0,leonie machsch ma die tür zu und hörsch ma auf zu weine sons goats heut ned ins schwimmbad alller wie soll ich sowas ernstnehmen,leonie machsch ma die tür zu und hörsch ma auf zu weine sons goats heut ned ins schwimmbad alller wie soll ich sowas ernstnehmen
0.0,RT @name: Sehr gut! Den Asylbetrügern und „Bartkindern“ geht es an den Kragen! Endlich!👍👍👏👏 http://,RT @USER: Sehr gut! Den Asylbetrügern und „Bartkindern“ geht es an den Kragen! Endlich!👍👍👏👏 URL
0.0,@name @name Mal sehen...😉,@USER @USER Mal sehen...😉
0.0,@name vong Bauart auch,@USER vong Bauart auch
0.0,"""@Xena """"Von einem automatischen Sorgerecht für biologische Väter halte ich auch nichts, das ist aber weder innerhalb noch außerhalb der Ehe die Rechtslage. """" Das ist genau das Problem. Frauen beschweren sich darüber, dass Väter sich nicht kümmern, aber Sorgerecht das ginge ja garnicht. Die UrUrsache für vieles was als Benachteiligung der Frau angesehen wird, liegt aber leider exakt in dieser Regel, dass Kinder als der Eigentum der Mutter angesehen werden. Wer da nichts verändern will, will auch keine Gleichstellung. Es ist im Übrigen so, dass der Regelfall im Scheidungsfall das gemeinsame Sorgerecht ist, schätzungsweise seit 1999. Das wird etwas sein, was Männerrechtler irgendwann in ähnlicher Weise als Beleg für die Diskrimminierung von Männern zitteren werden, ähnlich wie Feministinnen gerne darauf verweisen, wann Frauen das Wahlrecht erhalten haben. Sicher ist, Mütter sind im Allgemeinen in keiner Weise besser als Väter. Anders gesagt, Frauen sind auch nur Menschen und keine Bessermenschen.""","""@USER """"Von einem automatischen Sorgerecht für biologische Väter halte ich auch nichts, das ist aber weder innerhalb noch außerhalb der Ehe die Rechtslage. """" Das ist genau das Problem. Frauen beschweren sich darüber, dass Väter sich nicht kümmern, aber Sorgerecht das ginge ja garnicht. Die UrUrsache für vieles was als Benachteiligung der Frau angesehen wird, liegt aber leider exakt in dieser Regel, dass Kinder als der Eigentum der Mutter angesehen werden. Wer da nichts verändern will, will auch keine Gleichstellung. Es ist im Übrigen so, dass der Regelfall im Scheidungsfall das gemeinsame Sorgerecht ist, schätzungsweise seit 1999. Das wird etwas sein, was Männerrechtler irgendwann in ähnlicher Weise als Beleg für die Diskrimminierung von Männern zitteren werden, ähnlich wie Feministinnen gerne darauf verweisen, wann Frauen das Wahlrecht erhalten haben. Sicher ist, Mütter sind im Allgemeinen in keiner Weise besser als Väter. Anders gesagt, Frauen sind auch nur Menschen und keine Bessermenschen."""
0.0,"@name Danke Volkmar! Auch im Namen aller Frauen,die wirklich unter dem Islam leiden.","@USER Danke Volkmar! Auch im Namen aller Frauen,die wirklich unter dem Islam leiden."
0.0,"RT @name: CHEMTRAILS SIND REAL UND GEFÄHRLICH!
Wladimir Putin hat sich auf einen Kollisionskurs mit westlichen Regierungen begeben, indem er ihre atmosphärischen Sprühoperationen kritisiert hat und Chemtrails als real ansieht. http://","RT @USER: CHEMTRAILS SIND REAL UND GEFÄHRLICH! Wladimir Putin hat sich auf einen Kollisionskurs mit westlichen Regierungen begeben, indem er ihre atmosphärischen Sprühoperationen kritisiert hat und Chemtrails als real ansieht. URL"
0.0,"""Mein Gott! Furchtbar! Äh. Was eigentlich? Worum geht's? Wir ham übrigens bei uns mal wieder so ein bisschen blöd rum gerechnet anlässlich des Equal-Pay-Days. Heuer hören die Frauen ja im September das bezahlte Arbeiten auf, um zu zeigen, wie füüüüüürchterlich sie benachteiligt sie sind, weil sie für GLEICHE Arbeit ja angeblich weniger Kohle kriegen. Wir kamen zu folgendem Ergebnis: Nimmt man mal die Anzahl der Männer, die in ihren Jobs pro Jahr umkommen, dann müssten Männer mit Ende des 19. Januar jeden Jahres ihre patriarchalen, völlig überbezahlten Jobs niederlegen und den Rest des Jahres den Frauen das Risiko der Erwerbsarbeit überlassen. Irgendwie scheinen die Zahlen immer gegen die Hobby-Feministinnen zu sein, ne? Die Zahlen sind sicher frauenfeindlich eingestellt, was meint ihr? Böse Zahl, böse Zahl!!! Ich fall' gleich um vor Lachen, sorry.""","""Mein Gott! Furchtbar! Äh. Was eigentlich? Worum geht's? Wir ham übrigens bei uns mal wieder so ein bisschen blöd rum gerechnet anlässlich des Equal-Pay-Days. Heuer hören die Frauen ja im September das bezahlte Arbeiten auf, um zu zeigen, wie füüüüüürchterlich sie benachteiligt sie sind, weil sie für GLEICHE Arbeit ja angeblich weniger Kohle kriegen. Wir kamen zu folgendem Ergebnis: Nimmt man mal die Anzahl der Männer, die in ihren Jobs pro Jahr umkommen, dann müssten Männer mit Ende des 19. Januar jeden Jahres ihre patriarchalen, völlig überbezahlten Jobs niederlegen und den Rest des Jahres den Frauen das Risiko der Erwerbsarbeit überlassen. Irgendwie scheinen die Zahlen immer gegen die Hobby-Feministinnen zu sein, ne? Die Zahlen sind sicher frauenfeindlich eingestellt, was meint ihr? Böse Zahl, böse Zahl!!! Ich fall' gleich um vor Lachen, sorry."""
0.0,"'Die Kairoer Erklärung der Menschenrechte ist völliger Humbug.  Es gibt im #Islam keine #Menschenrechte!'  'Wenn Sie das nicht verstehen, dann haben Sie keine Ahnung, was #Menschenrechte sind'.  Dr. Michael Ley in der Expertenanhörung im Arbeitskreis #Menschenrechte des Bundestages. https://t.co/txdkCEadL7","'Die Kairoer Erklärung der Menschenrechte ist völliger Humbug. Es gibt im #Islam keine #Menschenrechte!' 'Wenn Sie das nicht verstehen, dann haben Sie keine Ahnung, was #Menschenrechte sind'. Dr. Michael Ley in der Expertenanhörung im Arbeitskreis #Menschenrechte des Bundestages. URL"
0.0,"http:// #Hamed- Abdel- Samad #Integration,ein Protokoll des Scheiterns...","URL #Hamed- Abdel- Samad #Integration,ein Protokoll des Scheiterns..."
0.0,Nur ne Frage an die Berliner Polizei &amp; Andere von einem Idioten. 😢    #findbecci endlich #rebecca #baqqu #instagram #bekanntschaft #freund #schwager #schwagerwars @polizeiberlin https://t.co/ozsyuYdxIx,Nur ne Frage an die Berliner Polizei &amp; Andere von einem Idioten. 😢 #findbecci endlich #rebecca #baqqu #instagram #bekanntschaft #freund #schwager #schwagerwars @USER URL
0.0,"@name Was is das für ein Sinn?
Rotfront 1920er?
Antifaschistischer schutzwall?",@USER Was is das für ein Sinn? Rotfront 1920er? Antifaschistischer schutzwall?
0.0,"marie, auch wenn es weh tut - jeder normale deutsche muss deine frage mit JA! beantworten, wir werden von idioten regiert!🚔 http://","marie, auch wenn es weh tut - jeder normale deutsche muss deine frage mit JA! beantworten, wir werden von idioten regiert!🚔 URL"
0.0,"@name Vermutlich rufen GRÜN-LINKE örtliche Polizei, den Verfassungsschutz, die wiederum mit einer Kompanie (120 Mann) SEK anrücken, die sperren die MOSCHEE und erschießen das arme Schwein, was KEINE GEGENWEHR versuchte, es nur laut grunzte, was als ""Allahu Akbar"" ausgelegt wurde?","@USER Vermutlich rufen GRÜN-LINKE örtliche Polizei, den Verfassungsschutz, die wiederum mit einer Kompanie (120 Mann) SEK anrücken, die sperren die MOSCHEE und erschießen das arme Schwein, was KEINE GEGENWEHR versuchte, es nur laut grunzte, was als ""Allahu Akbar"" ausgelegt wurde?"
